Seller_Email,Listing_ID,Category,Product_Title,Product_Name,Product_Description,Quantity,Product_Price,Status
rx16irxm@nittybiz.com,2389,Mixing & Measuring Tools,Mixing bowl,Mr.Mixing bowl,Bowl,5,$250 ,1
0hee4456@nittybiz.com,2449,Mixing & Measuring Tools,Mixing bowl,Mr.Mixing bowl,Bowl,5,$250 ,1
mr6d5as8@nittybiz.com,744,Outdoor Decor,Outdoor 2-Piece Deep Seat Cushion,Deep Seat Cushion,Comfortable,5,$175 ,1
ywkmfhcj@nittybiz.com,2509,Outdoor Decor,Outdoor 2-Piece Deep Seat Cushion,Deep Seat Cushion,Comfortable,5,$175 ,1
6xx8uvkk@nittybiz.com,717,Pain Relievers,Tylenol Extra Strength Acetaminophen Rapid Release Gels,Tylenol Gel,Relieve Pain,100,$25 ,1
qdlsyxsd@nittybiz.com,2473,Pain Relievers,Tylenol Extra Strength Acetaminophen Rapid Release Gels,Tylenol Gel,Relieve Pain,5,$25 ,1
sfpxsi0v@nittybiz.com,780,Patio & Garden,lanterns,Chinese Lanterns,Beautiful in the sky,4,$80 ,1
7b5q76vq@nittybiz.com,2557,Patio & Garden,lanterns,Chinese Lanterns,Beautiful in the sky,4,$80 ,1
niiiwcoo@nittybiz.com,756,Patio Conversation Sets,Mainstays Tuscany Ridge Outdoor 4 Piece Wicker Conversation Set,Tuscany Ridge Conversation Set,4 Piece Conversation Set,2,$598 ,1
g6jc0iec@nittybiz.com,2525,Patio Conversation Sets,Mainstays Tuscany Ridge Outdoor 4 Piece Wicker Conversation Set,Tuscany Ridge Conversation Set,5 Piece Conversation Set,2,$598 ,1
w46ulwsp@nittybiz.com,729,Performance Nutrition,Body Fortress Super Advanced Whey Protein,BF SA Whey,Gains!,3,$297 ,1
r4l32l7u@nittybiz.com,2489,Performance Nutrition,Body Fortress Super Advanced Whey Protein,BF SA Whey,Gains!,3,$297 ,1
e7i49jy1@nittybiz.com,735,Pets,Blue Buffalo Freedom Chicken Dry Dog Food for Senior Dogs,BB FC Dry Dog Food,Healthy and Yummy,5,$345 ,1
io0y57rh@nittybiz.com,2497,Pets,Blue Buffalo Freedom Chicken Dry Dog Food for Senior Dogs,BB FC Dry Dog Food,Healthy and Yummy,5,$345 ,1
7rhehmh2@nittybiz.com,759,Pies,Patti LaBelle 8 inch Sweet Potato Pie,Sweet Potato Pie,Mouthwatering Pie,3,$24 ,1
nppup4wh@nittybiz.com,2529,Pies,Patti LaBelle 8 inch Sweet Potato Pie,Sweet Potato Pie,Mouthwatering Pie,3,$24 ,1
459qkiof@nittybiz.com,738,Playstation,Horizon: Forbidden West Launch Edition,Horizon: FW,Adventure MMO,3,$600 ,1
c20cuxc7@nittybiz.com,2501,Playstation,Horizon: Forbidden West Launch Edition,Horizon: FW,Adventure MMO,3,$600 ,1
or3q1o16@nittybiz.com,1,Samsung,Samsung Galaxy,S22,Powerful Android,4,"$3,400 ",1
f0xu8skb@nittybiz.com,65,Samsung,Samsung Galaxy,S22,Powerful Android,4,"$3,400 ",1
k9hz1bla@nittybiz.com,176,Samsung,Samsung Galaxy,S22,Powerful Android,1,$850 ,1
0tn7yl00@nittybiz.com,197,Samsung,Samsung Galaxy,S22,Powerful Android,0,"$3,400 ",2
1mx2arca@nittybiz.com,329,Samsung,Samsung Galaxy,S22,Powerful Android,1,$850 ,1
tzwdfn4j@nittybiz.com,330,Samsung,Samsung Galaxy,S22,Powerful Android,2,"$1,700 ",1
wxii0eo2@nittybiz.com,368,Samsung,Samsung Galaxy,S22,Powerful Android,2,"$1,700 ",1
lwcvhkqb@nittybiz.com,1681,Samsung,Samsung Galaxy,S23,Powerful Android,4,"$3,400 ",1
haun4p9f@nittybiz.com,1801,Samsung,Samsung Galaxy,S23,Powerful Android,4,"$3,400 ",1
dnt3cq0o@nittybiz.com,2061,Samsung,Samsung Galaxy,S23,Powerful Android,1,$850 ,1
yuaspxlg@nittybiz.com,2249,Samsung,Samsung Galaxy,S23,Powerful Android,1,$850 ,1
o3m8e5x5@nittybiz.com,2297,Samsung,Samsung Galaxy,S23,Powerful Android,2,"$1,700 ",1
94dzpnya@nittybiz.com,2357,Samsung,Samsung Galaxy,S22,Powerful Android,2,"$1,700 ",1
8qekser1@nittybiz.com,2429,Samsung,Samsung Galaxy,S23,Powerful Android,4,"$3,400 ",1
tot694bs@nittybiz.com,792,Sleepwear,Satin and Lace Bathrobe,Mainstays Satin Bathrobe,Satin Bathrobe,3,$120 ,1
g6ryq5dw@nittybiz.com,831,Sleepwear,Washed Linen Bathrobe,Mainstays Linen Bathrobe,Brobe,1,$40 ,1
wiwtof0s@nittybiz.com,858,Sleepwear,Washed Linen Bathrobe,Mainstays Linen Bathrobe,Brobe,2,$80 ,1
agxel21p@nittybiz.com,873,Sleepwear,Satin and Lace Bathrobe,Mainstays Satin Bathrobe,Brobe,5,$200 ,1
xd2mvr5d@nittybiz.com,879,Sleepwear,Satin and Lace Bathrobe,Mainstays Satin Bathrobe,Brobe,4,$160 ,1
eibfjuab@nittybiz.com,894,Sleepwear,Waffled Bathrobe,Mainstays Waffled Bathrobe,Brobe,1,$40 ,1
hlprully@nittybiz.com,912,Sleepwear,Waffled Bathrobe,Mainstays Waffled Bathrobe,Brobe,4,$160 ,1
gdp8ipyw@nittybiz.com,1083,Sleepwear,Waffled Bathrobe,Mainstays Waffled Bathrobe,Brobe,4,$160 ,1
cgb8pluf@nittybiz.com,1122,Sleepwear,Waffled Bathrobe,Mainstays Waffled Bathrobe,Brobe,1,$40 ,1
dil00biq@nittybiz.com,1131,Sleepwear,Waffled Bathrobe,Mainstays Waffled Bathrobe,Brobe,5,$200 ,1
2bd0t6rr@nittybiz.com,2573,Sleepwear,Satin and Lace Bathrobe,Mainstays Satin Bathrobe,Satin Bathrobe,3,$120 ,1
d0r4jnrw@nittybiz.com,71,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
gshy9ymk@nittybiz.com,240,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,1,$110 ,1
758n0h7t@nittybiz.com,262,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
xbkm7bn1@nittybiz.com,350,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,4,$440 ,1
cp2jfssm@nittybiz.com,354,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
cme8h8xo@nittybiz.com,364,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
408un7oa@nittybiz.com,1665,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
c7x4thwh@nittybiz.com,1721,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
2ferds64@nittybiz.com,1869,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
zroszl6u@nittybiz.com,2181,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,1,$110 ,1
bb3zoued@nittybiz.com,2329,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,4,$440 ,1
0t6p2llb@nittybiz.com,2441,T-Shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
4wadhbyq@nittybiz.com,34,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
pzum9ajf@nittybiz.com,69,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,3,$360 ,1
ijrkiual@nittybiz.com,75,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
7y325lij@nittybiz.com,81,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,1,$120 ,1
0he4zyti@nittybiz.com,96,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
9m2dx2b7@nittybiz.com,164,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
rt3uo5r1@nittybiz.com,192,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,1,$110 ,1
a8o460mx@nittybiz.com,205,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
ukj83yz0@nittybiz.com,309,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,3,$360 ,1
zs1mnv7m@nittybiz.com,798,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Full Sleeves,1,$30 ,1
vdd2py4z@nittybiz.com,924,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Cute Jersey Top,4,$120 ,1
jblxtr2b@nittybiz.com,951,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Cute Jersey Top,3,$90 ,1
z3nyrvmo@nittybiz.com,975,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Cute Jersey Top,1,$30 ,1
xj7x77ao@nittybiz.com,1023,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Cute Jersey Top,3,$90 ,1
z0nk2hdh@nittybiz.com,1167,Tops,Long-sleeved Jersey Top,Gap Jersey Top,Cute Jersey Top,1,$30 ,1
10xe5hi0@nittybiz.com,1185,Tops,Long-sleeved Jersey Top,Gap Jersey Top,Cute Jersey Top,3,$90 ,1
hkru7hot@nittybiz.com,1224,Tops,Long-sleeved Jersey Top,Gap Jersey Top,Cute Jersey Top,4,$120 ,1
ujzpcvvz@nittybiz.com,1637,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
c0pjnjzk@nittybiz.com,1689,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,5,$550 ,1
aaekzvdc@nittybiz.com,1777,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
fuzllzzx@nittybiz.com,2085,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
4wtry7dk@nittybiz.com,2193,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,1,$120 ,1
y2udkikw@nittybiz.com,2229,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,2,$220 ,1
xtxi1yoi@nittybiz.com,2405,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,3,$360 ,1
6jtd60n2@nittybiz.com,2453,Tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,3,$330 ,1
x3y54ibo@nittybiz.com,2457,Tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,3,$360 ,1
9epxccba@nittybiz.com,2581,Tops,Long-sleeved Jersey Top,H&M Jersey Top,Full Sleeves,1,$30 ,1
nmps988l@nittybiz.com,708,Toys,Monster Jam El Toro,MJ Mega El Toro,Kid's toys,2,$140 ,1
pm327nz5@nittybiz.com,2461,Toys,Monster Jam El Toro,MJ Mega El Toro,Kid's toys,2,$140 ,1
8dxb9ksf@nittybiz.com,726,Video Games,Elden Ring,ER: MMO,Interactive MMO,4,$600 ,1
0qekckaq@nittybiz.com,2485,Video Games,Elden Ring,ER: MMO,Interactive MMO,4,$600 ,1
5dw7cpmp@nittybiz.com,789,Wall Cabinets,"Wall cabinet with 2 doors30x15x40 """,Ikea WC - 2 doors,Cabinets,1,$80 ,1
zkq5g8lm@nittybiz.com,822,Wall Cabinets,"Wall cabinet with 2 doors30x15x40 """,Ikea WC - 2 doors,Cabinets,4,$320 ,1
6lq16kbm@nittybiz.com,921,Wall Cabinets,"Wall cabinet w glass door/2 drawers, white/Torhamn ash",Ikea WC - White,Cabinets,5,$400 ,1
zmbtsdj7@nittybiz.com,2569,Wall Cabinets,"Wall cabinet with 2 doors30x15x40 """,Ikea WC - 2 doors,Cabinets,1,$80 ,1
3pyinnyn@nittybiz.com,720,Wellness,Spring Valley Extra Strength Melatonin Tablets,SV ES Melatonin,Sleep like a baby,5,$50 ,1
z06ts0i5@nittybiz.com,2477,Wellness,Spring Valley Extra Strength Melatonin Tablets,SV ES Melatonin,Sleep like a baby,5,$50 ,1
0bejhrbd@nittybiz.com,774,Yoga,Evolve by Gaiam Grippy Yoga Barre Socks,GG Yoga Socks,Comfortable,4,$40 ,1
tkhtoyjy@nittybiz.com,2549,Yoga,Evolve by Gaiam Grippy Yoga Barre Socks,GG Yoga Socks,Comfortable,4,$40 ,1
